Experiment_number,Participant_num,Female_0_Male_1,Task,tanned_fair_skin_face,face_number,H,S,V,R,G,B,L*,a*,b*,cold_hue_>90<270_chosen_1,time_ms
Experiment_1,31,0,hue vs brightness,tanned,7,98,1,0.19,17,48,0,16.66573641,-21.59155442,23.53994099,1,18188
Experiment_1,31,0,hue vs brightness,tanned,11,63,1,0.18,43,45,0,17.41534654,-7.51329416,24.88552775,0,11264
Experiment_1,31,0,hue vs brightness,fair,4,176,1,0.33,0,84,78,31.55679325,-23.49725264,-2.800712189,1,10705
Experiment_1,31,0,hue vs brightness,tanned,10,53,1,0.7,178,157,0,64.62694915,-5.527162422,67.97834965,0,5148
Experiment_1,31,0,hue vs brightness,tanned,8,144,1,0.43,0,109,43,39.76796272,-42.35289911,29.0124689,1,7899
Experiment_1,31,0,hue vs brightness,fair,1,192,1,0.41,0,83,104,32.22662218,-13.40683178,-18.24817298,1,8399
Experiment_1,31,0,hue vs brightness,fair,3,165,1,0.49,0,124,93,45.91454275,-37.4384216,8.757091852,1,17097
Experiment_1,31,0,hue vs brightness,fair,6,156,1,0.59,0,150,90,54.60668273,-48.37382262,22.36871215,1,24292
Experiment_1,31,0,hue vs brightness,fair,5,170,1,0.58,0,147,123,54.34124157,-39.08092043,3.379908399,1,22488
Experiment_1,31,0,hue vs brightness,tanned,12,203,1,0.25,0,39,63,14.45634176,-2.529889378,-18.94834376,1,8592
Experiment_1,31,0,hue vs saturation,tanned,12,203,1,0.25,0,39,63,14.45634176,-2.529889378,-18.94834376,1,7474
Experiment_1,31,0,hue vs saturation,tanned,7,25,0.9,1,255,121,25,65.7525046,46.48862507,68.70269067,0,25776
Experiment_1,31,0,hue vs saturation,fair,5,228,0.51,1,124,150,255,64.41739527,19.33693711,-55.15382127,1,11760
Experiment_1,31,0,hue vs saturation,tanned,8,34,0.77,1,255,169,58,76.03329237,22.9489752,66.4391641,0,23373
Experiment_1,31,0,hue vs saturation,fair,6,249,0.39,1,170,155,255,68.9021994,27.59567526,-47.84981434,1,9007
Experiment_1,31,0,hue vs saturation,fair,1,224,0.45,1,140,170,255,70.55600988,11.46323703,-45.39670505,1,9575
Experiment_1,31,0,hue vs saturation,fair,3,132,0.55,1,114,255,142,90.34480794,-61.3699956,42.59660573,1,20055
Experiment_1,31,0,hue vs saturation,tanned,10,42,0.99,1,255,179,2,78.17196836,16.64611575,80.89061449,0,11360
Experiment_1,31,0,hue vs saturation,tanned,11,304,0.4,1,255,153,248,76.56971065,51.60929489,-31.47343108,0,7520
Experiment_1,31,0,hue vs saturation,fair,2,231,0.35,1,165,179,255,74.48275306,12.77183989,-39.14348701,1,10641
Experiment_1,31,0,hue vs saturation,fair,4,231,0.35,1,165,179,255,74.48275306,12.77183989,-39.14348701,1,12778
Experiment_1,31,0,hue vs saturation,tanned,9,42,0.59,1,255,209,104,85.93659851,4.584022537,57.18246581,0,12225
Experiment_1,32,1,hue vs saturation,tanned,11,146,0.68,1,81,255,156,89.70572929,-65.48597379,34.74901414,1,3274
Experiment_1,32,1,hue vs saturation,fair,3,83,0.68,1,188,255,81,92.92919437,-45.46250521,72.78699096,0,5964
Experiment_1,32,1,hue vs saturation,fair,4,66,0.22,1,249,255,198,98.3276275,-11.03138583,26.64641882,0,3776
Experiment_1,32,1,hue vs saturation,tanned,8,244,0.6,1,112,102,255,52.02604942,45.25155296,-75.12062972,1,6934
Experiment_1,32,1,hue vs saturation,tanned,12,17,0.65,1,255,136,89,69.17621073,41.39935903,45.05210906,0,5360
Experiment_1,32,1,hue vs saturation,fair,6,74,0.59,1,219,255,104,94.98361958,-32.34641563,66.56723552,0,1294
Experiment_1,32,1,hue vs saturation,tanned,9,142,0.7,1,76,255,141,89.3834318,-68.77776021,41.65845049,1,1727
Experiment_1,32,1,hue vs saturation,tanned,7,96,0.46,1,184,255,137,93.24009445,-41.84316586,49.25587103,1,1084
Experiment_1,32,1,hue vs saturation,fair,1,248,0.46,1,153,137,255,63.24658453,33.52765018,-56.89313042,1,2302
Experiment_1,32,1,hue vs saturation,fair,5,134,0.87,1,33,255,84,88.20076181,-80.83941011,65.25892929,1,3267
Experiment_1,32,1,hue vs saturation,tanned,10,293,0.64,1,235,91,255,63.64286984,76.00803419,-55.72063448,0,7606
Experiment_1,32,1,hue vs saturation,fair,2,137,0.71,1,73,255,125,89.11926276,-71.63061094,48.90656727,1,4134
Experiment_1,32,1,hue vs brightness,fair,1,159,1,0.87,0,221,144,78.30199735,-62.70610154,25.41939617,1,9735
Experiment_1,32,1,hue vs brightness,tanned,7,213,1,0.67,0,76,170,34.13065164,18.69773011,-55.68803995,1,2709
Experiment_1,32,1,hue vs brightness,fair,3,37,1,0.81,206,127,0,60.15930547,23.30124812,66.40638739,0,3982
Experiment_1,32,1,hue vs brightness,fair,4,294,1,0.76,174,0,193,42.53472764,76.70821377,-54.91100343,0,2814
Experiment_1,32,1,hue vs brightness,tanned,8,293,1,0.72,162,0,183,39.74885617,73.2889168,-53.63212085,0,638
Experiment_1,32,1,hue vs brightness,tanned,9,171,1,0.47,0,119,101,44.42340607,-33.00751037,1.884937889,1,895
Experiment_1,32,1,hue vs brightness,fair,6,158,1,0.77,0,196,124,70.13042259,-57.97632283,24.83928072,1,1770
Experiment_1,32,1,hue vs brightness,tanned,11,63,1,0.62,150,158,0,62.45504894,-18.64621122,65.28789016,0,1060
Experiment_1,32,1,hue vs brightness,tanned,10,178,1,0.63,0,160,155,59.4417729,-35.48066408,-7.381221778,1,2895
Experiment_1,32,1,hue vs brightness,fair,2,175,1,0.62,0,158,144,58.47801059,-37.87908707,-2.571307248,1,1401
Experiment_1,32,1,hue vs brightness,tanned,12,98,1,0.73,68,186,0,66.78402451,-59.71633304,66.77390506,1,4259
Experiment_1,32,1,hue vs brightness,fair,5,204,1,0.75,0,114,191,46.70598674,2.423259471,-47.74093011,1,3634
Experiment_1,33,1,hue vs saturation,tanned,11,38,0.36,1,255,221,163,89.68133133,3.845002432,32.83648679,0,23061
Experiment_1,33,1,hue vs saturation,fair,6,17,0.18,1,255,222,209,90.82825256,9.385267228,10.55882282,0,9569
Experiment_1,33,1,hue vs saturation,tanned,10,25,0.47,1,255,185,135,80.57572421,19.5886753,35.30404784,0,9770
Experiment_1,33,1,hue vs saturation,fair,3,11,0.18,1,255,217,209,89.62162607,11.97351994,8.833478591,0,3966
Experiment_1,33,1,hue vs saturation,fair,5,30,0.31,1,255,215,175,88.42673655,8.35976335,24.95049306,0,6865
Experiment_1,33,1,hue vs saturation,tanned,8,4,0.23,1,255,200,196,85.27825441,18.94953453,9.488298561,0,7204
Experiment_1,33,1,hue vs saturation,tanned,9,42,0.29,1,255,232,181,92.71125402,0.407870377,27.70037209,0,6928
Experiment_1,33,1,hue vs saturation,fair,1,24,0.31,1,255,207,175,86.49453653,12.50490215,22.29662923,0,4952
Experiment_1,33,1,hue vs saturation,fair,2,21,0.19,1,255,223,206,91.00375543,8.426859288,12.37697546,0,9623
Experiment_1,33,1,hue vs saturation,fair,4,22,0.13,1,255,234,221,94.02345524,5.041551801,8.876707242,0,5590
Experiment_1,33,1,hue vs saturation,tanned,12,37,0.31,1,255,224,175,90.62748092,3.733994557,27.94964718,0,6179
Experiment_1,33,1,hue vs saturation,tanned,7,40,0.46,1,255,215,137,87.80806724,4.204771273,43.54934455,0,5922
Experiment_1,33,1,hue vs brightness,tanned,9,310,1,0.83,211,0,176,48.23920513,80.4637978,-35.43343163,0,12112
Experiment_1,33,1,hue vs brightness,tanned,8,318,1,0.72,183,0,128,40.61508678,69.45342612,-18.72728261,0,6094
Experiment_1,33,1,hue vs brightness,fair,3,42,1,0.89,226,158,0,69.91060294,15.28273309,73.99590239,0,13177
Experiment_1,33,1,hue vs brightness,tanned,12,13,1,0.46,117,25,0,25.19006633,38.65291033,36.86299312,0,11902
Experiment_1,33,1,hue vs brightness,fair,4,194,1,0.76,0,148,193,57.10470243,-16.64679195,-32.47988351,1,6073
Experiment_1,33,1,hue vs brightness,fair,6,293,1,0.86,193,0,219,47.5619095,83.65093797,-61.66607276,0,4259
Experiment_1,33,1,hue vs brightness,fair,2,178,1,0.58,0,147,142,54.88689215,-33.4600841,-6.739231279,1,9309
Experiment_1,33,1,hue vs brightness,tanned,11,337,1,0.6,153,0,58,31.98335448,56.60704434,12.88954632,0,3163
Experiment_1,33,1,hue vs brightness,fair,1,143,1,0.89,0,226,86,79.07846194,-73.69408672,54.34428343,1,5530
Experiment_1,33,1,hue vs brightness,tanned,10,59,1,0.43,109,107,0,43.89633118,-10.41384432,50.08325484,0,7244
Experiment_1,33,1,hue vs brightness,fair,5,200,1,0.83,0,141,211,55.83954045,-6.031285777,-44.61952799,1,1817
Experiment_1,33,1,hue vs brightness,tanned,7,304,1,0.53,135,0,126,31.01355048,59.8806473,-33.19443622,0,2812
Experiment_1,34,0,hue vs saturation,tanned,11,270,0.37,1,207,160,255,73.30285101,35.11913095,-40.72333097,0,33831
Experiment_1,34,0,hue vs saturation,fair,6,136,0.58,1,107,255,146,90.19310158,-62.30834976,40.42112079,1,22860
Experiment_1,34,0,hue vs saturation,fair,1,145,0.64,1,91,255,159,89.97406011,-63.27806361,33.6546765,1,29034
Experiment_1,34,0,hue vs saturation,tanned,12,249,0.38,1,172,158,255,69.7848707,26.43719335,-46.45051628,1,74293
Experiment_1,34,0,hue vs saturation,tanned,8,32,0.48,1,255,197,132,83.36784548,13.043054,40.43828875,0,20562
Experiment_1,34,0,hue vs saturation,fair,5,229,0.44,1,142,163,255,68.87074015,15.92805493,-48.03695359,1,13125
Experiment_1,34,0,hue vs saturation,fair,3,224,0.48,1,132,165,255,68.77719031,12.4362988,-48.2258474,1,14611
Experiment_1,34,0,hue vs saturation,fair,2,277,0.48,1,208,132,255,67.37626318,50.37900725,-50.01536634,0,36562
Experiment_1,34,0,hue vs saturation,fair,4,102,0.33,1,196,255,170,94.37988301,-33.50287635,34.79194728,1,10783
Experiment_1,34,0,hue vs saturation,tanned,7,284,0.29,1,235,181,255,80.69980953,32.20452925,-29.07295083,0,7581
Experiment_1,34,0,hue vs saturation,tanned,9,53,0.3,1,255,246,178,96.15660741,-6.998790638,33.86909043,0,11495
Experiment_1,34,0,hue vs saturation,tanned,10,328,0.46,1,255,137,200,71.77260508,52.0388103,-12.46397584,0,13647
Experiment_1,34,0,hue vs brightness,fair,5,311,1,0.38,96,0,79,20.24822516,45.41137343,-20.05710611,0,26416
Experiment_1,34,0,hue vs brightness,fair,1,336,1,0.61,155,0,62,32.51653051,57.34681835,11.03415742,0,28614
Experiment_1,34,0,hue vs brightness,fair,3,219,1,0.22,0,19,56,6.78614873,9.362277757,-26.28096284,1,9611
Experiment_1,34,0,hue vs brightness,tanned,11,56,1,0.27,68,64,0,26.4356273,-5.900577788,35.24163249,0,8678
Experiment_1,34,0,hue vs brightness,tanned,8,329,1,0.31,79,0,40,14.48742067,36.62021655,-1.641513212,0,16389
Experiment_1,34,0,hue vs brightness,tanned,12,177,1,0.31,0,79,75,29.66327824,-21.95566788,-3.688385368,1,7586
Experiment_1,34,0,hue vs brightness,tanned,7,278,1,0.35,56,0,89,12.99704111,40.30777597,-38.93332931,0,15779
Experiment_1,34,0,hue vs brightness,tanned,9,350,1,0.25,63,0,10,9.630378924,29.93042137,11.10534847,0,6497
Experiment_1,34,0,hue vs brightness,fair,6,177,1,0.49,0,124,118,46.60936611,-30.1252604,-5.021818638,1,8212
Experiment_1,34,0,hue vs brightness,tanned,10,269,1,0.34,41,0,86,10.13234445,37.90214507,-41.70275332,1,17548
Experiment_1,34,0,hue vs brightness,fair,2,182,1,0.17,0,41,43,14.17540358,-12.71024019,-5.27300621,1,8381
Experiment_1,34,0,hue vs brightness,fair,4,250,1,0.46,19,0,117,12.10861315,44.86222143,-59.06385834,1,9518
Experiment_1,35,0,hue vs saturation,tanned,11,332,0.72,1,255,71,157,60.06971467,74.60467097,-5.493933923,0,23005
Experiment_1,35,0,hue vs saturation,fair,1,332,0.72,1,255,71,157,60.06971467,74.60467097,-5.493933923,0,23005
Experiment_1,35,0,hue vs saturation,tanned,12,346,0.59,1,255,104,139,64.18091175,60.29567533,10.87786609,0,6943
Experiment_1,35,0,hue vs saturation,tanned,7,52,0.62,1,255,233,96,91.85614606,-8.071651089,67.26163095,0,10763
Experiment_1,35,0,hue vs saturation,fair,4,215,0.63,1,94,161,255,65.81822615,7.114756645,-53.02498746,1,4434
Experiment_1,35,0,hue vs saturation,tanned,8,335,0.42,1,255,147,192,73.50217352,45.94550267,-5.457990715,0,5273
Experiment_1,35,0,hue vs saturation,fair,3,49,0.66,1,255,224,86,89.50678715,-4.152112192,68.86587509,0,7281
Experiment_1,35,0,hue vs saturation,fair,6,186,0.64,1,91,238,255,87.2869965,-33.81715587,-19.7904201,1,13215
Experiment_1,35,0,hue vs saturation,fair,2,340,0.48,1,255,132,173,70.02127012,50.94951322,0.001913057,0,10239
Experiment_1,35,0,hue vs saturation,tanned,9,273,0.17,1,235,211,255,87.71319148,16.23778518,-18.4121759,0,4965
Experiment_1,35,0,hue vs saturation,fair,5,16,0.46,1,255,168,137,76.72224291,28.6757106,29.18392111,0,7031
Experiment_1,35,0,hue vs saturation,tanned,10,344,0.26,1,255,188,206,82.7443782,26.69195204,0.484744245,0,9551
Experiment_1,35,0,hue vs brightness,tanned,12,263,1,0.09,8,0,22,0.989568334,5.769075561,-9.268737493,1,9043
Experiment_1,35,0,hue vs brightness,tanned,7,294,1,0.23,52,0,58,9.284171136,33.07559468,-23.376462,0,8915
Experiment_1,35,0,hue vs brightness,tanned,11,178,1,0.24,0,61,59,22.49029806,-18.04307789,-3.861138657,1,8276
Experiment_1,35,0,hue vs brightness,fair,2,269,1,0.25,30,0,63,5.735006996,29.82437729,-32.92990451,1,4096
Experiment_1,35,0,hue vs brightness,fair,3,319,1,0.24,61,0,41,10.19992256,32.20689594,-9.28202272,0,5871
Experiment_1,35,0,hue vs brightness,tanned,9,48,1,0.19,48,38,0,15.56370246,-0.0659747,22.71340382,0,9025
Experiment_1,35,0,hue vs brightness,fair,5,173,1,0.23,0,58,51,21.07587551,-19.27228003,-0.569039818,1,3954
Experiment_1,35,0,hue vs brightness,tanned,8,174,1,0.27,0,68,61,25.17164916,-21.05574392,-1.224077511,1,4593
Experiment_1,35,0,hue vs brightness,fair,4,315,1,0.34,86,0,65,17.27366854,41.28999027,-15.21255286,0,5640
Experiment_1,35,0,hue vs brightness,fair,6,171,1,0.22,0,56,47,20.17789312,-19.59471547,0.827804693,1,12113
Experiment_1,35,0,hue vs brightness,tanned,10,186,1,0.22,0,50,56,18.21773652,-12.88584505,-8.251623917,1,15662
Experiment_1,35,0,hue vs brightness,fair,1,204,1,0.51,0,78,130,31.94420855,0.43917622,-34.92040618,1,14501
Experiment_1,36,,hue vs saturation,tanned,8,23,0.91,1,255,111,22,63.90650814,51.15720977,68.17676072,0,29686
Experiment_1,36,,hue vs saturation,fair,1,215,0.74,1,66,144,255,60.18101916,13.08433337,-62.06924374,1,15050
Experiment_1,36,,hue vs saturation,tanned,11,0,0.99,1,255,2,2,53.284729,79.98574558,66.73105564,0,9917
Experiment_1,36,,hue vs saturation,fair,5,210,0.89,1,28,141,255,58.52421802,11.68038391,-64.7736652,1,12364
Experiment_1,36,,hue vs saturation,fair,6,324,0.46,1,255,137,208,72.03113732,53.18434301,-16.50801278,0,18313
Experiment_1,36,,hue vs saturation,tanned,9,226,0.81,1,48,96,255,47.2541641,40.95744065,-83.05305959,1,7228
Experiment_1,36,,hue vs saturation,fair,4,138,0.98,1,5,255,80,88.03182425,-82.44275426,66.53915089,1,6162
Experiment_1,36,,hue vs saturation,tanned,7,277,0.87,1,169,33,255,47.93422521,82.65364134,-81.5452994,0,9871
Experiment_1,36,,hue vs saturation,fair,3,340,0.85,1,255,38,110,55.85880505,79.23164844,16.23847965,0,9176
Experiment_1,36,,hue vs saturation,tanned,12,24,0.76,1,255,138,61,69.30817304,39.04578639,58.70542184,0,5106
Experiment_1,36,,hue vs saturation,tanned,10,234,0.7,1,76,94,255,47.95862662,44.81719336,-81.85332179,1,18605
Experiment_1,36,,hue vs saturation,fair,2,2,0.87,1,255,40,33,54.95615496,75.81680976,57.97775769,0,16603
Experiment_1,36,,hue vs brightness,tanned,10,286,1,0.6,117,0,153,29.6179469,61.55230492,-52.38237351,0,6186
Experiment_1,36,,hue vs brightness,tanned,11,34,1,0.9,229,130,0,63.85470634,31.41421247,70.24898786,0,10960
Experiment_1,36,,hue vs brightness,tanned,7,315,1,0.51,130,0,97,28.40348553,54.92341826,-18.77693931,0,5869
Experiment_1,36,,hue vs brightness,fair,4,158,1,0.41,0,104,66,38.36495709,-35.98180816,14.27227685,1,6156
Experiment_1,36,,hue vs brightness,fair,1,231,1,0.41,0,15,104,11.56011114,33.19161599,-51.50438467,1,8214
Experiment_1,36,,hue vs brightness,tanned,9,186,1,0.78,0,179,198,66.76174465,-30.8588638,-20.40508454,1,6479
Experiment_1,36,,hue vs brightness,fair,5,150,1,0.88,0,224,112,78.74146753,-69.53101324,42.05615837,1,8339
Experiment_1,36,,hue vs brightness,fair,6,325,1,0.49,124,0,72,26.01904824,50.77696186,-5.912886628,0,5459
Experiment_1,36,,hue vs brightness,tanned,12,351,1,0.57,145,0,21,29.59811082,52.97528606,33.38862747,0,10782
Experiment_1,36,,hue vs brightness,fair,2,178,1,0.42,0,107,103,40.40142374,-26.70595045,-5.227316917,1,12339
Experiment_1,36,,hue vs brightness,fair,3,213,1,0.38,0,43,96,18.24239931,9.981529383,-35.24176779,1,18253
Experiment_1,36,,hue vs brightness,tanned,8,58,1,0.24,61,59,0,24.06434816,-6.528284944,32.7453526,0,6502
Experiment_1,37,1,hue vs saturation,tanned,12,165,0.72,1,71,255,209,90.5343121,-55.93009771,8.918416193,1,7869
Experiment_1,37,1,hue vs saturation,tanned,8,17,0.45,1,255,172,140,77.67293837,26.87873417,28.84631459,0,5523
Experiment_1,37,1,hue vs saturation,fair,2,61,0.09,1,254,255,232,99.38465826,-4.189198899,10.87176341,0,3746
Experiment_1,37,1,hue vs saturation,fair,5,21,0.63,1,255,150,94,72.14878205,34.58990016,45.99275381,0,6705
Experiment_1,37,1,hue vs saturation,fair,6,37,0.45,1,255,211,140,86.87016004,6.547863834,40.85395328,0,7249
Experiment_1,37,1,hue vs saturation,tanned,7,244,0.54,1,126,117,255,56.46448289,39.12966133,-67.88179468,1,9073
Experiment_1,37,1,hue vs saturation,tanned,10,85,0.31,1,222,255,175,96.05677532,-23.81252232,34.81646874,0,6231
Experiment_1,37,1,hue vs saturation,tanned,11,148,0.62,1,96,255,170,90.27974908,-60.3742565,28.57766609,1,6937
Experiment_1,37,1,hue vs saturation,fair,1,167,0.26,1,188,255,240,95.37218131,-23.78015265,0.432923722,1,7012
Experiment_1,37,1,hue vs saturation,tanned,9,253,0.36,1,183,163,255,71.88067391,26.64118832,-43.10111678,1,4256
Experiment_1,37,1,hue vs saturation,fair,4,68,0.32,1,244,255,173,97.53932588,-16.10938384,38.0499558,0,5753
Experiment_1,37,1,hue vs saturation,fair,3,13,0.24,1,255,207,193,86.86717154,14.87371223,13.33813767,0,12440
Experiment_1,37,1,hue vs brightness,tanned,12,70,1,0.72,153,183,0,69.92244905,-29.65701555,70.95381779,0,15310
Experiment_1,37,1,hue vs brightness,tanned,10,60,1,0.85,216,216,0,83.81489741,-19.01744844,83.35606962,0,6668
Experiment_1,37,1,hue vs brightness,fair,4,67,1,0.92,207,234,0,88.02200786,-31.32338685,86.16671118,0,3413
Experiment_1,37,1,hue vs brightness,fair,1,304,1,0.86,219,0,204,51.1746656,85.49937202,-47.01354529,0,4240
Experiment_1,37,1,hue vs brightness,fair,6,311,1,0.54,137,0,112,30.61221952,58.28378295,-24.91765099,0,5066
Experiment_1,37,1,hue vs brightness,tanned,7,145,1,0.39,0,99,41,36.14509449,-39.15483674,25.74412385,1,4555
Experiment_1,37,1,hue vs brightness,tanned,8,165,1,0.52,0,132,99,48.76432798,-39.21781037,9.272085951,1,4229
Experiment_1,37,1,hue vs brightness,fair,5,54,1,0.71,181,162,0,66.26271444,-6.830783132,69.27653931,0,6261
Experiment_1,37,1,hue vs brightness,tanned,9,75,1,0.76,145,193,0,72.33509174,-37.51973091,72.55286172,0,35296
Experiment_1,37,1,hue vs brightness,fair,3,58,1,0.81,206,199,0,78.44345486,-14.87059518,79.06991034,0,3571
Experiment_1,37,1,hue vs brightness,tanned,11,63,1,0.81,196,206,0,79.54454878,-22.60532029,79.51554369,0,13695
Experiment_1,37,1,hue vs brightness,fair,2,36,1,0.03,7,4,0,1.192380534,0.228289465,1.790173595,0,3878
Experiment_1,38,0,hue vs saturation,fair,5,109,0.87,1,73,255,33,88.46977911,-79.44825984,80.40575285,1,5568
Experiment_1,38,0,hue vs saturation,tanned,10,7,0.84,1,255,65,40,57.26375683,69.56608697,56.77663417,0,23471
Experiment_1,38,0,hue vs saturation,fair,2,330,0.56,1,255,112,183,66.72361119,61.55218572,-10.50265712,0,5059
Experiment_1,38,0,hue vs saturation,tanned,9,190,0.96,1,10,214,255,79.25830897,-29.08909717,-32.13795418,1,11897
Experiment_1,38,0,hue vs saturation,tanned,7,158,0.85,1,38,255,175,89.40574042,-66.67662851,24.70051378,1,6855
Experiment_1,38,0,hue vs saturation,fair,3,43,0.81,1,255,196,48,82.35360704,8.556461132,75.53419917,0,8227
Experiment_1,38,0,hue vs saturation,fair,6,141,0.71,1,73,255,137,89.27229143,-69.85455474,43.43057352,1,4088
Experiment_1,38,0,hue vs saturation,fair,4,6,0.91,1,255,46,22,55.35132562,74.37966621,62.49064633,0,3099
Experiment_1,38,0,hue vs saturation,tanned,12,20,0.84,1,255,112,40,64.16215818,51.02753468,62.62146174,0,2470
Experiment_1,38,0,hue vs saturation,tanned,8,289,0.5,1,231,127,255,69.03115508,59.02846205,-47.23009986,0,3066
Experiment_1,38,0,hue vs saturation,fair,1,337,0.48,1,255,132,179,70.18797263,51.68965061,-3.113920055,0,3746
Experiment_1,38,0,hue vs saturation,tanned,11,353,0.86,1,255,35,61,54.86467988,77.44111188,43.75199308,0,4278
Experiment_1,38,0,hue vs brightness,fair,4,0,1,0.8,204,0,0,42.51717252,67.71017131,56.81589777,0,5798
Experiment_1,38,0,hue vs brightness,tanned,10,38,1,0.75,191,121,0,56.83210867,20.03644719,63.31302807,0,9835
Experiment_1,38,0,hue vs brightness,fair,1,338,1,0.61,155,0,57,32.40044317,57.03606742,14.19038476,0,9828
Experiment_1,38,0,hue vs brightness,fair,5,4,1,0.57,145,9,0,29.94882532,51.19806024,43.35365753,0,6140
Experiment_1,38,0,hue vs brightness,tanned,7,134,1,0.59,0,150,35,53.956952,-56.33765528,47.90000052,1,9457
Experiment_1,38,0,hue vs brightness,fair,6,342,1,0.69,175,0,52,36.67192845,61.67896758,23.82527036,0,3870
Experiment_1,38,0,hue vs brightness,tanned,9,3,1,0.34,86,4,0,15.82609535,34.99669716,24.51041997,0,2745
Experiment_1,38,0,hue vs brightness,tanned,11,359,1,0.78,198,0,3,41.23572742,66.24389876,54.46755158,0,3131
Experiment_1,38,0,hue vs brightness,fair,2,148,1,0.71,0,181,84,64.71403262,-60.11506661,38.37411314,1,5026
Experiment_1,38,0,hue vs brightness,tanned,12,35,1,0.7,178,104,0,51.11223316,23.69635559,58.79532118,0,4408
Experiment_1,38,0,hue vs brightness,tanned,8,54,1,0.74,188,169,0,68.79998768,-7.384210698,71.39011888,0,5489
Experiment_1,38,0,hue vs brightness,fair,3,201,1,0.63,0,104,160,41.90502535,-3.765990872,-37.25007723,1,6317
Experiment_1,39,0,hue vs saturation,fair,5,61,0.79,1,251,255,53,96.9372015,-22.33709646,86.67608291,0,46567
